Site Time,Elkor Production Meter Kilowatt hours,Site Performance Estimate Kilowatt hours
6/1/2022 21:25,-0.008,0
6/1/2022 21:30,-0.015,0
6/1/2022 21:35,-0.008,0
6/1/2022 21:40,-0.016,0
6/1/2022 21:45,-0.012,0
6/1/2022 21:50,-0.012,0
6/1/2022 21:55,-0.004,0
6/1/2022 22:00,-0.019,0
6/1/2022 22:05,-0.012,0
6/1/2022 22:10,-0.012,0
6/1/2022 22:15,-0.011,0
6/1/2022 22:20,-0.012,0
6/1/2022 22:25,-0.016,0
6/1/2022 22:30,-0.015,0
6/1/2022 22:35,-0.004,0
6/1/2022 22:40,-0.012,0
6/1/2022 22:45,-0.02,0
6/1/2022 22:50,-0.012,0
6/1/2022 22:55,-0.012,0
6/1/2022 23:00,-0.012,0
6/1/2022 23:05,-0.019,0
6/1/2022 23:10,-0.004,0
6/1/2022 23:15,-0.015,0
6/1/2022 23:20,-0.016,0
6/1/2022 23:25,-0.012,0
6/1/2022 23:30,-0.012,0
6/1/2022 23:35,-0.012,0
6/1/2022 23:40,-0.012,0
6/1/2022 23:45,-0.02,0
6/1/2022 23:50,-0.004,0
6/1/2022 23:55,-0.019,0
6/2/2022 0:00,-0.012,0
6/2/2022 0:05,-0.011,0
6/2/2022 0:10,-0.012,0
6/2/2022 0:15,-0.016,0
6/2/2022 0:20,-0.008,0
6/2/2022 0:25,-0.015,0
6/2/2022 0:30,-0.016,0
6/2/2022 0:35,-0.012,0
6/2/2022 0:40,-0.019,0
6/2/2022 0:45,-0.008,0
6/2/2022 0:50,-0.008,0
6/2/2022 0:55,-0.007,0
6/2/2022 1:00,-0.016,0
6/2/2022 1:05,-0.015,0
6/2/2022 1:10,-0.016,0
6/2/2022 1:15,-0.007,0
6/2/2022 1:20,-0.017,0
6/2/2022 1:25,-0.015,0
6/2/2022 1:30,-0.009,0
6/2/2022 1:35,-0.016,0
6/2/2022 1:40,-0.007,0
6/2/2022 1:45,-0.016,0
6/2/2022 1:50,-0.007,0
6/2/2022 1:55,-0.02,0
6/2/2022 2:00,-0.011,0
6/2/2022 2:05,-0.015,0
6/2/2022 2:10,-0.016,0
6/2/2022 2:15,0,0
6/2/2022 2:20,-0.022,0
6/2/2022 2:25,-0.005,0
6/2/2022 2:30,-0.012,0
6/2/2022 2:35,-0.02,0
6/2/2022 2:40,-0.012,0
6/2/2022 2:45,-0.012,0
6/2/2022 2:50,-0.012,0
6/2/2022 2:55,-0.012,0
6/2/2022 3:00,-0.019,0
6/2/2022 3:05,-0.008,0
6/2/2022 3:10,-0.016,0
6/2/2022 3:15,-0.004,0
6/2/2022 3:20,-0.012,0
6/2/2022 3:25,-0.02,0
6/2/2022 3:30,-0.012,0
6/2/2022 3:35,-0.012,0
6/2/2022 3:40,-0.012,0
6/2/2022 3:45,-0.016,0
6/2/2022 3:50,0,0
6/2/2022 3:55,-0.023,0
6/2/2022 4:00,-0.023,0
6/2/2022 4:05,-0.001,0
6/2/2022 4:10,-0.015,0
6/2/2022 4:15,-0.015,0
6/2/2022 4:20,-0.016,0
6/2/2022 4:25,-0.008,0
6/2/2022 4:30,-0.016,0
6/2/2022 4:35,-0.011,0
6/2/2022 4:40,-0.012,0
6/2/2022 4:45,-0.011,0
6/2/2022 4:50,-0.013,0
6/2/2022 4:55,-0.015,0
6/2/2022 5:00,-0.016,0
6/2/2022 5:05,-0.012,0
6/2/2022 5:10,-0.012,0
6/2/2022 5:15,-0.019,0
6/2/2022 5:20,0.003,0
6/2/2022 5:25,-0.011,0
6/2/2022 5:30,-0.019,0
6/2/2022 5:35,-0.012,0
6/2/2022 5:40,-0.012,0
6/2/2022 5:45,-0.015,0
6/2/2022 5:50,-0.016,0
6/2/2022 5:55,-0.012,0
6/2/2022 6:00,-0.004,0
6/2/2022 6:05,0.049,0
6/2/2022 6:10,0.128,0
6/2/2022 6:15,0.243,0
6/2/2022 6:20,0.359,0.046
6/2/2022 6:25,0.516,0.451
6/2/2022 6:30,0.671,0.897
6/2/2022 6:35,0.87,1.332
6/2/2022 6:40,1.075,1.744
6/2/2022 6:45,1.277,2.129
6/2/2022 6:50,1.462,2.488
6/2/2022 6:55,1.705,2.851
6/2/2022 7:00,1.921,3.198
6/2/2022 7:05,2.101,3.554
6/2/2022 7:10,2.054,3.969
6/2/2022 7:15,1.953,4.461
6/2/2022 7:20,2.225,5.038
6/2/2022 7:25,3.013,5.706
6/2/2022 7:30,3.454,6.463
6/2/2022 7:35,3.81,7.304
6/2/2022 7:40,4.092,8.224
6/2/2022 7:45,4.339,9.215
6/2/2022 7:50,4.469,10.268
6/2/2022 7:55,4.869,11.373
6/2/2022 8:00,5.383,12.523
6/2/2022 8:05,5.92,13.708
6/2/2022 8:10,6.477,14.92
6/2/2022 8:15,6.598,16.153
6/2/2022 8:20,5.618,17.4
6/2/2022 8:25,5.832,18.654
6/2/2022 8:30,7.367,19.91
6/2/2022 8:35,9.054,21.165
6/2/2022 8:40,9.704,22.413
6/2/2022 8:45,8.112,23.651
6/2/2022 8:50,8.497,24.877
6/2/2022 8:55,8.632,26.087
6/2/2022 9:00,7.705,27.279
6/2/2022 9:05,9.271,28.453
6/2/2022 9:10,11.947,29.605
6/2/2022 9:15,14.387,30.735
6/2/2022 9:20,13.903,31.843
6/2/2022 9:25,11.589,32.926
6/2/2022 9:30,9.465,33.984
6/2/2022 9:35,10.382,35.017
6/2/2022 9:40,10.715,36.025
6/2/2022 9:45,8.429,37.007
6/2/2022 9:50,8.508,37.963
6/2/2022 9:55,8.033,38.893
6/2/2022 10:00,7.13,39.797
6/2/2022 10:05,6.367,40.675
6/2/2022 10:10,4.844,41.527
6/2/2022 10:15,3.026,42.353
6/2/2022 10:20,2.847,43.153
6/2/2022 10:25,2.943,43.927
6/2/2022 10:30,2.362,44.676
6/2/2022 10:35,1.301,45.398
6/2/2022 10:40,1.379,46.096
6/2/2022 10:45,2.957,46.768
6/2/2022 10:50,3.346,47.414
6/2/2022 10:55,2.83,48.036
6/2/2022 11:00,1.869,48.633
6/2/2022 11:05,1.912,49.11
6/2/2022 11:10,2.418,49.562
6/2/2022 11:15,2.369,49.995
6/2/2022 11:20,2.27,50.407
6/2/2022 11:25,2.161,50.657
6/2/2022 11:30,2.212,50.878
6/2/2022 11:35,2.257,51.087
6/2/2022 11:40,2.018,51.216
6/2/2022 11:45,2.359,51.216
6/2/2022 11:50,3.11,51.216
6/2/2022 11:55,4.186,51.216
6/2/2022 12:00,5.328,51.216
6/2/2022 12:05,6.938,51.216
6/2/2022 12:10,8.216,51.216
6/2/2022 12:15,9.918,51.216
6/2/2022 12:20,13.498,51.216
6/2/2022 12:25,17.812,51.216
6/2/2022 12:30,20.428,51.216
6/2/2022 12:35,24.22,51.216
6/2/2022 12:40,28.059,51.216
6/2/2022 12:45,29.523,51.216
6/2/2022 12:50,28.948,51.216
6/2/2022 12:55,27.598,51.216
6/2/2022 13:00,26.098,51.216
6/2/2022 13:05,23.159,51.216
6/2/2022 13:10,20.651,51.216
6/2/2022 13:15,16.963,51.216
6/2/2022 13:20,15.692,51.216
6/2/2022 13:25,18.177,51.216
6/2/2022 13:30,18.274,51.216
6/2/2022 13:35,22.432,51.216
6/2/2022 13:40,22.435,51.216
6/2/2022 13:45,24.051,51.216
6/2/2022 13:50,25.964,51.216
6/2/2022 13:55,25.373,51.216
6/2/2022 14:00,24.866,51.216
6/2/2022 14:05,22.399,51.216
6/2/2022 14:10,19.187,51.216
6/2/2022 14:15,19.915,51.216
6/2/2022 14:20,20.732,51.216
6/2/2022 14:25,13.963,51.216
6/2/2022 14:30,11.551,51.216
6/2/2022 14:35,7.002,51.126
6/2/2022 14:40,5.966,50.92
6/2/2022 14:45,2.913,50.703
6/2/2022 14:50,3.793,50.475
6/2/2022 14:55,3.765,50.086
6/2/2022 15:00,5.74,49.662
6/2/2022 15:05,6.916,49.22
6/2/2022 15:10,6.034,48.759
6/2/2022 15:15,6.467,48.197
6/2/2022 15:20,5.323,47.588
6/2/2022 15:25,4.889,46.955
6/2/2022 15:30,4.804,46.298
6/2/2022 15:35,8.693,45.615
6/2/2022 15:40,11.855,44.908
6/2/2022 15:45,13.061,44.176
6/2/2022 15:50,11.795,43.418
6/2/2022 15:55,9.43,42.636
6/2/2022 16:00,8.621,41.829
6/2/2022 16:05,9.453,40.999
6/2/2022 16:10,11.686,40.143
6/2/2022 16:15,15.166,39.261
6/2/2022 16:20,16.591,38.354
6/2/2022 16:25,14.903,37.421
6/2/2022 16:30,12.688,36.462
6/2/2022 16:35,12.057,35.478
6/2/2022 16:40,11.527,34.469
6/2/2022 16:45,10.564,33.435
6/2/2022 16:50,11.814,32.376
6/2/2022 16:55,17.319,31.293
6/2/2022 17:00,29.716,30.188
6/2/2022 17:05,32.424,29.062
6/2/2022 17:10,26.488,27.915
6/2/2022 17:15,26.09,26.747
6/2/2022 17:20,28.225,25.56
6/2/2022 17:25,30.993,24.357
6/2/2022 17:30,29.691,23.139
6/2/2022 17:35,25.898,21.91
6/2/2022 17:40,19.687,20.671
6/2/2022 17:45,14.823,19.427
6/2/2022 17:50,13.64,18.182
6/2/2022 17:55,8.838,16.941
6/2/2022 18:00,7.129,15.709
6/2/2022 18:05,10.694,14.494
6/2/2022 18:10,8.877,13.299
6/2/2022 18:15,8.651,12.134
6/2/2022 18:20,7.673,11.006
6/2/2022 18:25,6.884,9.923
6/2/2022 18:30,6.787,8.894
6/2/2022 18:35,7.653,7.929
6/2/2022 18:40,8.218,7.035
6/2/2022 18:45,5.064,6.221
6/2/2022 18:50,4.418,5.491
6/2/2022 18:55,4.328,4.851
6/2/2022 19:00,4.239,4.299
6/2/2022 19:05,4.384,3.831
6/2/2022 19:10,4.847,3.435
6/2/2022 19:15,4.462,3.094
6/2/2022 19:20,3.964,2.736
6/2/2022 19:25,3.269,2.386
6/2/2022 19:30,3.343,2.025
6/2/2022 19:35,2.45,1.638
6/2/2022 19:40,1.838,1.224
6/2/2022 19:45,1.629,0.789
6/2/2022 19:50,1.39,0.349
6/2/2022 19:55,1.052,0
6/2/2022 20:00,0.813,0
6/2/2022 20:05,0.593,0
6/2/2022 20:10,0.382,0
6/2/2022 20:15,0.173,0
6/2/2022 20:20,0.076,0
6/2/2022 20:25,-0.006,0
6/2/2022 20:30,-0.008,0
6/2/2022 20:35,-0.016,0
6/2/2022 20:40,-0.015,0
6/2/2022 20:45,-0.008,0
6/2/2022 20:50,-0.008,0
6/2/2022 20:55,-0.015,0
6/2/2022 21:00,-0.023,0
6/2/2022 21:05,-0.005,0
6/2/2022 21:10,-0.012,0
6/2/2022 21:15,-0.015,0
6/2/2022 21:20,-0.009,0
6/2/2022 21:25,-0.016,0
6/2/2022 21:30,-0.015,0
6/2/2022 21:35,-0.016,0
6/2/2022 21:40,-0.009,0
6/2/2022 21:45,-0.015,0
6/2/2022 21:50,-0.009,0
6/2/2022 21:55,-0.023,0
6/2/2022 22:00,-0.007,0
6/2/2022 22:05,-0.008,0
6/2/2022 22:10,-0.015,0
6/2/2022 22:15,-0.008,0
6/2/2022 22:20,-0.015,0
6/2/2022 22:25,-0.004,0
6/2/2022 22:30,-0.019,0
6/2/2022 22:35,-0.012,0
6/2/2022 22:40,-0.019,0
6/2/2022 22:45,-0.008,0
6/2/2022 22:50,-0.016,0
6/2/2022 22:55,-0.012,0
6/2/2022 23:00,-0.004,0
6/2/2022 23:05,-0.023,0
6/2/2022 23:10,-0.007,0
6/2/2022 23:15,-0.016,0
6/2/2022 23:20,-0.022,0
6/2/2022 23:25,-0.001,0
6/2/2022 23:30,-0.015,0
6/2/2022 23:35,-0.012,0
6/2/2022 23:40,-0.012,0
6/2/2022 23:45,-0.02,0
6/2/2022 23:50,-0.012,0
6/2/2022 23:55,-0.012,0
6/3/2022 0:00,-0.019,0
6/3/2022 0:05,-0.004,0
6/3/2022 0:10,-0.013,0
6/3/2022 0:15,-0.011,0
6/3/2022 0:20,-0.013,0
6/3/2022 0:25,-0.011,0
6/3/2022 0:30,-0.019,0
6/3/2022 0:35,-0.008,0
6/3/2022 0:40,-0.023,0
6/3/2022 0:45,-0.008,0
6/3/2022 0:50,-0.016,0
6/3/2022 0:55,-0.004,0
6/3/2022 1:00,-0.019,0
6/3/2022 1:05,-0.015,0
6/3/2022 1:10,-0.016,0
6/3/2022 1:15,-0.007,0
6/3/2022 1:20,-0.016,0
6/3/2022 1:25,-0.016,0
6/3/2022 1:30,-0.015,0
6/3/2022 1:35,-0.011,0
6/3/2022 1:40,-0.013,0
6/3/2022 1:45,-0.015,0
6/3/2022 1:50,-0.016,0
6/3/2022 1:55,-0.02,0
6/3/2022 2:00,-0.012,0
6/3/2022 2:05,-0.015,0
6/3/2022 2:10,-0.009,0
6/3/2022 2:15,-0.023,0
6/3/2022 2:20,-0.015,0
6/3/2022 2:25,-0.012,0
6/3/2022 2:30,-0.012,0
6/3/2022 2:35,-0.019,0
6/3/2022 2:40,-0.019,0
6/3/2022 2:45,-0.012,0
6/3/2022 2:50,-0.02,0
6/3/2022 2:55,-0.008,0
6/3/2022 3:00,-0.015,0
6/3/2022 3:05,-0.02,0
6/3/2022 3:10,-0.012,0
6/3/2022 3:15,-0.008,0
6/3/2022 3:20,-0.022,0
6/3/2022 3:25,-0.005,0
6/3/2022 3:30,-0.019,0
6/3/2022 3:35,-0.016,0
6/3/2022 3:40,-0.016,0
6/3/2022 3:45,-0.02,0
6/3/2022 3:50,-0.004,0
6/3/2022 3:55,-0.023,0
6/3/2022 4:00,-0.015,0
6/3/2022 4:05,-0.012,0
6/3/2022 4:10,-0.019,0
6/3/2022 4:15,-0.011,0
6/3/2022 4:20,-0.013,0
6/3/2022 4:25,-0.011,0
6/3/2022 4:30,-0.012,0
6/3/2022 4:35,-0.02,0
6/3/2022 4:40,-0.019,0
6/3/2022 4:45,-0.012,0
6/3/2022 4:50,-0.019,0
6/3/2022 4:55,-0.008,0
6/3/2022 5:00,-0.008,0
6/3/2022 5:05,-0.019,0
6/3/2022 5:10,-0.019,0
6/3/2022 5:15,-0.008,0
6/3/2022 5:20,-0.016,0
6/3/2022 5:25,-0.02,0
6/3/2022 5:30,-0.012,0
6/3/2022 5:35,-0.016,0
6/3/2022 5:40,-0.022,0
6/3/2022 5:45,-0.001,0
6/3/2022 5:50,0.022,0
6/3/2022 5:55,0.136,0
6/3/2022 6:00,0.262,0
6/3/2022 6:05,0.467,0
6/3/2022 6:10,0.692,0
6/3/2022 6:15,0.982,0
6/3/2022 6:20,1.246,0.064
6/3/2022 6:25,1.565,0.474
6/3/2022 6:30,1.814,0.921
6/3/2022 6:35,2.095,1.355
6/3/2022 6:40,2.35,1.766
6/3/2022 6:45,2.744,2.151
6/3/2022 6:50,3.145,2.509
6/3/2022 6:55,3.795,2.871
6/3/2022 7:00,4.408,3.219
6/3/2022 7:05,5.328,3.574
6/3/2022 7:10,6.226,3.988
6/3/2022 7:15,7.5,4.479
6/3/2022 7:20,8.771,5.055
6/3/2022 7:25,10.816,5.722
6/3/2022 7:30,13.287,6.477
6/3/2022 7:35,17.582,7.317
6/3/2022 7:40,20.442,8.236
6/3/2022 7:45,20.729,9.226
6/3/2022 7:50,16.882,10.277
6/3/2022 7:55,11.789,11.382
6/3/2022 8:00,10.702,12.53
6/3/2022 8:05,12.595,13.714
6/3/2022 8:10,18.399,14.926
6/3/2022 8:15,20.991,16.159
6/3/2022 8:20,23.313,17.405
6/3/2022 8:25,34.825,18.659
6/3/2022 8:30,37.47,19.915
6/3/2022 8:35,38.552,21.169
6/3/2022 8:40,35.627,22.417
6/3/2022 8:45,36.679,23.656
6/3/2022 8:50,43.751,24.881
6/3/2022 8:55,39.103,26.092
6/3/2022 9:00,28.455,27.285
6/3/2022 9:05,24.495,28.458
6/3/2022 9:10,19.531,29.611
6/3/2022 9:15,25.797,30.742
6/3/2022 9:20,35.09,31.85
6/3/2022 9:25,52.546,32.933
6/3/2022 9:30,52.582,33.992
6/3/2022 9:35,54.346,35.026
6/3/2022 9:40,54.809,36.035
6/3/2022 9:45,54.621,37.017
6/3/2022 9:50,55.53,37.974
6/3/2022 9:55,57.23,38.905
6/3/2022 10:00,58.274,39.809
6/3/2022 10:05,60.913,40.688
6/3/2022 10:10,62.467,41.541
6/3/2022 10:15,62.554,42.368
6/3/2022 10:20,46.47,43.169
6/3/2022 10:25,36.367,43.943
6/3/2022 10:30,37.694,44.693
6/3/2022 10:35,39.668,45.416
6/3/2022 10:40,45.556,46.114
6/3/2022 10:45,48.231,46.787
6/3/2022 10:50,36.998,47.435
6/3/2022 10:55,42.497,48.057
6/3/2022 11:00,60.506,48.655
6/3/2022 11:05,62.536,49.144
6/3/2022 11:10,62.356,49.597
6/3/2022 11:15,61.984,50.03
6/3/2022 11:20,61.671,50.443
6/3/2022 11:25,62.512,50.718
6/3/2022 11:30,56.558,50.939
6/3/2022 11:35,45.089,51.148
6/3/2022 11:40,44.261,51.312
6/3/2022 11:45,61.034,51.312
6/3/2022 11:50,61.254,51.312
6/3/2022 11:55,61.805,51.312
6/3/2022 12:00,62.362,51.312
6/3/2022 12:05,62.53,51.312
6/3/2022 12:10,62.523,51.312
6/3/2022 12:15,62.47,51.312
6/3/2022 12:20,61.708,51.312
6/3/2022 12:25,62.476,51.312
6/3/2022 12:30,62.518,51.312
6/3/2022 12:35,62.481,51.312
6/3/2022 12:40,62.504,51.312
6/3/2022 12:45,62.433,51.312
6/3/2022 12:50,62.421,51.312
6/3/2022 12:55,62.537,51.312
6/3/2022 13:00,62.515,51.312
6/3/2022 13:05,62.524,51.312
6/3/2022 13:10,62.508,51.312
6/3/2022 13:15,62.457,51.312
6/3/2022 13:20,62.463,51.312
6/3/2022 13:25,62.353,51.312
6/3/2022 13:30,62.516,51.312
6/3/2022 13:35,62.52,51.312
6/3/2022 13:40,62.333,51.312
6/3/2022 13:45,62.528,51.312
6/3/2022 13:50,62.54,51.312
6/3/2022 13:55,62.543,51.312
6/3/2022 14:00,62.511,51.312
6/3/2022 14:05,62.318,51.312
6/3/2022 14:10,62.526,51.312
6/3/2022 14:15,60.961,51.312
6/3/2022 14:20,60.711,51.312
6/3/2022 14:25,62.505,51.312
6/3/2022 14:30,62.51,51.312
6/3/2022 14:35,58.06,51.199
6/3/2022 14:40,61.202,50.994
6/3/2022 14:45,62.03,50.777
6/3/2022 14:50,62.536,50.549
6/3/2022 14:55,61.656,50.147
6/3/2022 15:00,59.995,49.724
6/3/2022 15:05,60.618,49.283
6/3/2022 15:10,61.45,48.822
6/3/2022 15:15,62.251,48.255
6/3/2022 15:20,62.468,47.647
6/3/2022 15:25,56.732,47.015
6/3/2022 15:30,59,46.358
6/3/2022 15:35,60.853,45.676
6/3/2022 15:40,60.17,44.97
6/3/2022 15:45,59.248,44.238
6/3/2022 15:50,58.246,43.481
6/3/2022 15:55,56.966,42.7
6/3/2022 16:00,56.176,41.894
6/3/2022 16:05,55.024,41.064
6/3/2022 16:10,53.822,40.209
6/3/2022 16:15,52.447,39.328
6/3/2022 16:20,51.387,38.421
6/3/2022 16:25,49.929,37.489
6/3/2022 16:30,48.933,36.532
6/3/2022 16:35,47.988,35.548
6/3/2022 16:40,42.492,34.54
6/3/2022 16:45,36.136,33.507
6/3/2022 16:50,45.19,32.449
6/3/2022 16:55,40.987,31.367
6/3/2022 17:00,29.425,30.263
6/3/2022 17:05,23.923,29.138
6/3/2022 17:10,31.353,27.991
6/3/2022 17:15,34.777,26.824
6/3/2022 17:20,36.216,25.639
6/3/2022 17:25,33.494,24.436
6/3/2022 17:30,31.023,23.219
6/3/2022 17:35,27.457,21.99
6/3/2022 17:40,26.54,20.752
6/3/2022 17:45,24.505,19.508
6/3/2022 17:50,21.861,18.264
6/3/2022 17:55,18.845,17.022
6/3/2022 18:00,14.733,15.79
6/3/2022 18:05,11.592,14.574
6/3/2022 18:10,12.142,13.379
6/3/2022 18:15,12.993,12.212
6/3/2022 18:20,12.493,11.082
6/3/2022 18:25,11.724,9.998
6/3/2022 18:30,11.028,8.967
6/3/2022 18:35,9.823,7.998
6/3/2022 18:40,8.77,7.101
6/3/2022 18:45,7.05,6.283
6/3/2022 18:50,5.544,5.549
6/3/2022 18:55,4.312,4.904
6/3/2022 19:00,3.658,4.348
6/3/2022 19:05,3.22,3.877
6/3/2022 19:10,2.977,3.478
6/3/2022 19:15,2.749,3.134
6/3/2022 19:20,2.573,2.78
6/3/2022 19:25,2.358,2.429
6/3/2022 19:30,2.176,2.07
6/3/2022 19:35,1.964,1.684
6/3/2022 19:40,1.748,1.273
6/3/2022 19:45,1.515,0.84
6/3/2022 19:50,1.301,0.398
6/3/2022 19:55,1.039,0.008
6/3/2022 20:00,0.797,0
6/3/2022 20:05,0.542,0
6/3/2022 20:10,0.329,0
6/3/2022 20:15,0.169,0
6/3/2022 20:20,0.065,0
6/3/2022 20:25,-0.006,0
6/3/2022 20:30,-0.009,0
6/3/2022 20:35,-0.008,0
6/3/2022 20:40,-0.015,0
6/3/2022 20:45,-0.008,0
6/3/2022 20:50,-0.023,0
6/3/2022 20:55,-0.004,0
6/3/2022 21:00,-0.012,0
6/3/2022 21:05,-0.012,0
6/3/2022 21:10,-0.012,0
6/3/2022 21:15,-0.016,0
6/3/2022 21:20,-0.015,0
6/3/2022 21:25,-0.008,0
6/3/2022 21:30,-0.008,0
6/3/2022 21:35,-0.016,0
6/3/2022 21:40,-0.023,0
6/3/2022 21:45,-0.008,0
6/3/2022 21:50,-0.008,0
6/3/2022 21:55,-0.015,0
6/3/2022 22:00,-0.016,0
6/3/2022 22:05,-0.004,0
6/3/2022 22:10,-0.004,0
6/3/2022 22:15,-0.023,0
6/3/2022 22:20,-0.015,0
6/3/2022 22:25,-0.004,0
6/3/2022 22:30,-0.019,0
6/3/2022 22:35,-0.011,0
6/3/2022 22:40,-0.013,0
6/3/2022 22:45,-0.015,0
6/3/2022 22:50,-0.008,0
6/3/2022 22:55,-0.015,0
6/3/2022 23:00,-0.008,0
6/3/2022 23:05,-0.023,0
6/3/2022 23:10,-0.007,0
6/3/2022 23:15,-0.016,0
6/3/2022 23:20,-0.007,0
6/3/2022 23:25,-0.012,0
6/3/2022 23:30,-0.019,0
6/3/2022 23:35,-0.012,0
6/3/2022 23:40,-0.019,0
6/3/2022 23:45,-0.008,0
6/3/2022 23:50,-0.016,0
6/3/2022 23:55,-0.012,0
6/4/2022 0:00,-0.019,0
6/4/2022 0:05,-0.004,0
6/4/2022 0:10,-0.019,0
6/4/2022 0:15,-0.016,0
6/4/2022 0:20,-0.016,0
6/4/2022 0:25,-0.008,0
6/4/2022 0:30,-0.023,0
6/4/2022 0:35,-0.012,0
6/4/2022 0:40,-0.012,0
6/4/2022 0:45,-0.016,0
6/4/2022 0:50,-0.015,0
6/4/2022 0:55,-0.016,0
6/4/2022 1:00,-0.008,0
6/4/2022 1:05,-0.02,0
6/4/2022 1:10,-0.011,0
6/4/2022 1:15,-0.015,0
6/4/2022 1:20,-0.009,0
6/4/2022 1:25,-0.027,0
6/4/2022 1:30,-0.012,0
6/4/2022 1:35,-0.011,0
6/4/2022 1:40,-0.013,0
6/4/2022 1:45,-0.019,0
6/4/2022 1:50,-0.013,0
6/4/2022 1:55,-0.011,0
6/4/2022 2:00,-0.013,0
6/4/2022 2:05,-0.019,0
6/4/2022 2:10,-0.019,0
6/4/2022 2:15,-0.011,0
6/4/2022 2:20,-0.013,0
6/4/2022 2:25,-0.015,0
6/4/2022 2:30,-0.016,0
6/4/2022 2:35,-0.016,0
6/4/2022 2:40,-0.022,0
6/4/2022 2:45,-0.005,0
6/4/2022 2:50,-0.019,0
6/4/2022 2:55,-0.012,0
6/4/2022 3:00,-0.012,0
6/4/2022 3:05,-0.019,0
6/4/2022 3:10,-0.012,0
6/4/2022 3:15,-0.015,0
6/4/2022 3:20,-0.009,0
6/4/2022 3:25,-0.023,0
6/4/2022 3:30,-0.008,0
6/4/2022 3:35,-0.02,0
6/4/2022 3:40,-0.019,0
6/4/2022 3:45,-0.008,0
6/4/2022 3:50,-0.023,0
6/4/2022 3:55,-0.008,0
6/4/2022 4:00,-0.016,0
6/4/2022 4:05,-0.015,0
6/4/2022 4:10,-0.016,0
6/4/2022 4:15,-0.011,0
6/4/2022 4:20,-0.013,0
6/4/2022 4:25,-0.027,0
6/4/2022 4:30,-0.004,0
6/4/2022 4:35,-0.02,0
6/4/2022 4:40,-0.018,0
6/4/2022 4:45,-0.008,0
6/4/2022 4:50,-0.016,0
6/4/2022 4:55,-0.007,0
6/4/2022 5:00,-0.016,0
6/4/2022 5:05,-0.02,0
6/4/2022 5:10,-0.012,0
6/4/2022 5:15,-0.016,0
6/4/2022 5:20,-0.022,0
6/4/2022 5:25,-0.008,0
6/4/2022 5:30,-0.016,0
6/4/2022 5:35,-0.015,0
6/4/2022 5:40,-0.016,0
6/4/2022 5:45,-0.015,0
6/4/2022 5:50,-0.001,0
6/4/2022 5:55,0.063,0
6/4/2022 6:00,0.165,0
6/4/2022 6:05,0.396,0
6/4/2022 6:10,0.62,0
6/4/2022 6:15,0.944,0
6/4/2022 6:20,1.182,0.081
6/4/2022 6:25,1.539,0.495
6/4/2022 6:30,1.861,0.942
6/4/2022 6:35,2.155,1.376
6/4/2022 6:40,2.52,1.787
6/4/2022 6:45,3.293,2.171
6/4/2022 6:50,4.015,2.529
6/4/2022 6:55,4.765,2.89
6/4/2022 7:00,5.317,3.239
6/4/2022 7:05,6.347,3.593
6/4/2022 7:10,7.34,4.006
6/4/2022 7:15,8.256,4.495
6/4/2022 7:20,9.339,5.07
6/4/2022 7:25,10.87,5.735
6/4/2022 7:30,12.391,6.489
6/4/2022 7:35,14.565,7.328
6/4/2022 7:40,16.797,8.246
6/4/2022 7:45,18.445,9.234
6/4/2022 7:50,19.337,10.284
6/4/2022 7:55,20.126,11.388
6/4/2022 8:00,20.394,12.535
6/4/2022 8:05,21.247,13.719
6/4/2022 8:10,21.444,14.93
6/4/2022 8:15,23.851,16.162
6/4/2022 8:20,26.484,17.407
6/4/2022 8:25,29.726,18.661
6/4/2022 8:30,32.439,19.917
6/4/2022 8:35,35.24,21.172
6/4/2022 8:40,36.437,22.42
6/4/2022 8:45,38.481,23.658
6/4/2022 8:50,39.631,24.884
6/4/2022 8:55,40.45,26.095
6/4/2022 9:00,40.304,27.288
6/4/2022 9:05,38.174,28.462
6/4/2022 9:10,42.058,29.616
6/4/2022 9:15,44.587,30.747
6/4/2022 9:20,48.561,31.855
6/4/2022 9:25,48.745,32.939
6/4/2022 9:30,50.328,33.999
6/4/2022 9:35,54.71,35.034
6/4/2022 9:40,55.858,36.043
6/4/2022 9:45,51.412,37.026
6/4/2022 9:50,53.321,37.984
6/4/2022 9:55,55.809,38.915
6/4/2022 10:00,58.284,39.821
6/4/2022 10:05,57.466,40.701
6/4/2022 10:10,56.361,41.554
6/4/2022 10:15,49.601,42.382
6/4/2022 10:20,58.338,43.183
6/4/2022 10:25,60.577,43.959
6/4/2022 10:30,57.077,44.709
6/4/2022 10:35,59.126,45.434
6/4/2022 10:40,62.367,46.133
6/4/2022 10:45,60.392,46.806
6/4/2022 10:50,62.21,47.455
6/4/2022 10:55,62.443,48.078
6/4/2022 11:00,57.622,48.677
6/4/2022 11:05,55.408,49.179
6/4/2022 11:10,60.532,49.633
6/4/2022 11:15,54.689,50.066
6/4/2022 11:20,59.977,50.48
6/4/2022 11:25,61.796,50.778
6/4/2022 11:30,58.851,51
6/4/2022 11:35,27.616,51.21
6/4/2022 11:40,23.925,51.408
6/4/2022 11:45,49.169,51.408
6/4/2022 11:50,54.853,51.408
6/4/2022 11:55,62.155,51.408
6/4/2022 12:00,62.311,51.408
6/4/2022 12:05,57.928,51.408
6/4/2022 12:10,58.856,51.408
6/4/2022 12:15,56.426,51.408
